,id,country,date,individuals,centroid_lon,centroid_lat,lat_max,lon_max,lan_min,lon_min,source
390,Romania_2022-04-14,Romania,2022-04-14,371922,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
391,Slovakia_2022-04-14,Slovakia,2022-04-14,329597,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
392,Belarus_2022-04-14,Belarus,2022-04-14,22827,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
393,Poland_2022-04-13,Poland,2022-04-13,2694090,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
394,Russian Federation_2022-04-13,Russian Federation,2022-04-13,471014,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
395,Hungary_2022-04-13,Hungary,2022-04-13,440387,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
396,Republic of Moldova_2022-04-13,Republic of Moldova,2022-04-13,417650,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
397,Romania_2022-04-13,Romania,2022-04-13,364658,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
398,Slovakia_2022-04-13,Slovakia,2022-04-13,326244,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
399,Belarus_2022-04-13,Belarus,2022-04-13,22428,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
400,Poland_2022-04-12,Poland,2022-04-12,2669637,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
401,Hungary_2022-04-12,Hungary,2022-04-12,434342,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
402,Republic of Moldova_2022-04-12,Republic of Moldova,2022-04-12,415850,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
403,Romania_2022-04-12,Romania,2022-04-12,358725,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
404,Slovakia_2022-04-12,Slovakia,2022-04-12,323020,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
405,Belarus_2022-04-12,Belarus,2022-04-12,21852,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
406,Poland_2022-04-11,Poland,2022-04-11,2645877,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
407,Russian Federation_2022-04-11,Russian Federation,2022-04-11,433083,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
408,Hungary_2022-04-11,Hungary,2022-04-11,428954,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
409,Republic of Moldova_2022-04-11,Republic of Moldova,2022-04-11,413374,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
410,Romania_2022-04-11,Romania,2022-04-11,353004,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
411,Slovakia_2022-04-11,Slovakia,2022-04-11,320246,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
412,Belarus_2022-04-11,Belarus,2022-04-11,21292,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
413,Poland_2022-04-10,Poland,2022-04-10,2622117,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
414,Hungary_2022-04-10,Hungary,2022-04-10,424367,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
415,Republic of Moldova_2022-04-10,Republic of Moldova,2022-04-10,411365,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
416,Romania_2022-04-10,Romania,2022-04-10,346948,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
417,Slovakia_2022-04-10,Slovakia,2022-04-10,317781,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
418,Belarus_2022-04-10,Belarus,2022-04-10,20739,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
419,Poland_2022-04-09,Poland,2022-04-09,2593902,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
420,Hungary_2022-04-09,Hungary,2022-04-09,419101,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
421,Republic of Moldova_2022-04-09,Republic of Moldova,2022-04-09,410882,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
422,Russian Federation_2022-04-09,Russian Federation,2022-04-09,404418,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
423,Romania_2022-04-09,Romania,2022-04-09,342070,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
424,Slovakia_2022-04-09,Slovakia,2022-04-09,314485,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
425,Poland_2022-04-08,Poland,2022-04-08,2564994,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
426,Hungary_2022-04-08,Hungary,2022-04-08,413888,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
427,Republic of Moldova_2022-04-08,Republic of Moldova,2022-04-08,406611,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
428,Russian Federation_2022-04-08,Russian Federation,2022-04-08,389845,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
429,Romania_2022-04-08,Romania,2022-04-08,336240,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
430,Slovakia_2022-04-08,Slovakia,2022-04-08,310989,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
431,Poland_2022-04-07,Poland,2022-04-07,2537769,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
432,Hungary_2022-04-07,Hungary,2022-04-07,408652,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
433,Republic of Moldova_2022-04-07,Republic of Moldova,2022-04-07,404257,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
434,Russian Federation_2022-04-07,Russian Federation,2022-04-07,373589,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
435,Romania_2022-04-07,Romania,2022-04-07,331181,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
436,Slovakia_2022-04-07,Slovakia,2022-04-07,307772,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
437,Belarus_2022-04-07,Belarus,2022-04-07,19096,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
438,Poland_2022-04-06,Poland,2022-04-06,2514504,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
439,Hungary_2022-04-06,Hungary,2022-04-06,404021,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
440,Republic of Moldova_2022-04-06,Republic of Moldova,2022-04-06,401704,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
441,Romania_2022-04-06,Romania,2022-04-06,325590,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
442,Slovakia_2022-04-06,Slovakia,2022-04-06,304983,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
443,Belarus_2022-04-06,Belarus,2022-04-06,18060,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
444,Poland_2022-04-05,Poland,2022-04-05,2490447,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
445,Republic of Moldova_2022-04-05,Republic of Moldova,2022-04-05,399039,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
446,Hungary_2022-04-05,Hungary,2022-04-05,398932,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
447,Romania_2022-04-05,Romania,2022-04-05,320005,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
448,Slovakia_2022-04-05,Slovakia,2022-04-05,302417,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
449,Belarus_2022-04-05,Belarus,2022-04-05,17317,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
450,Poland_2022-04-04,Poland,2022-04-04,2469657,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
451,Republic of Moldova_2022-04-04,Republic of Moldova,2022-04-04,396448,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
452,Hungary_2022-04-04,Hungary,2022-04-04,394728,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
453,Romania_2022-04-04,Romania,2022-04-04,315451,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
454,Belarus_2022-04-04,Belarus,2022-04-04,16274,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
455,Poland_2022-04-03,Poland,2022-04-03,2451342,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
456,Republic of Moldova_2022-04-03,Republic of Moldova,2022-04-03,394740,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
457,Hungary_2022-04-03,Hungary,2022-04-03,390302,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
458,Romania_2022-04-03,Romania,2022-04-03,311345,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
459,Slovakia_2022-04-03,Slovakia,2022-04-03,301405,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
460,Belarus_2022-04-03,Belarus,2022-04-03,15281,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
461,Poland_2022-04-02,Poland,2022-04-02,2429265,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
462,Republic of Moldova_2022-04-02,Republic of Moldova,2022-04-02,392933,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
463,Hungary_2022-04-02,Hungary,2022-04-02,385783,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
464,Romania_2022-04-02,Romania,2022-04-02,306859,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
465,Slovakia_2022-04-02,Slovakia,2022-04-02,298183,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
466,Poland_2022-04-01,Poland,2022-04-01,2405703,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
467,Republic of Moldova_2022-04-01,Republic of Moldova,2022-04-01,391592,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
468,Hungary_2022-04-01,Hungary,2022-04-01,379988,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
469,Romania_2022-04-01,Romania,2022-04-01,302296,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
470,Slovakia_2022-04-01,Slovakia,2022-04-01,294885,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
471,Poland_2022-03-31,Poland,2022-03-31,2384814,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
472,Republic of Moldova_2022-03-31,Republic of Moldova,2022-03-31,390187,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
473,Hungary_2022-03-31,Hungary,2022-03-31,374535,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
474,Romania_2022-03-31,Romania,2022-03-31,297923,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
475,Slovakia_2022-03-31,Slovakia,2022-03-31,292039,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
476,Belarus_2022-03-31,Belarus,2022-03-31,12746,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
477,Poland_2022-03-30,Poland,2022-03-30,2362044,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
478,Republic of Moldova_2022-03-30,Republic of Moldova,2022-03-30,388837,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
479,Hungary_2022-03-30,Hungary,2022-03-30,368807,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
480,Romania_2022-03-30,Romania,2022-03-30,293140,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
481,Slovakia_2022-03-30,Slovakia,2022-03-30,283824,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
482,Belarus_2022-03-30,Belarus,2022-03-30,11821,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
483,Poland_2022-03-29,Poland,2022-03-29,2336799,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
484,Republic of Moldova_2022-03-29,Republic of Moldova,2022-03-29,387151,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
485,Hungary_2022-03-29,Hungary,2022-03-29,364804,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
486,Russian Federation_2022-03-29,Russian Federation,2022-03-29,350632,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
487,Romania_2022-03-29,Romania,2022-03-29,287827,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
488,Slovakia_2022-03-29,Slovakia,2022-03-29,281172,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
489,Belarus_2022-03-29,Belarus,2022-03-29,10902,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
490,Poland_2022-03-28,Poland,2022-03-28,2314623,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
491,Republic of Moldova_2022-03-28,Republic of Moldova,2022-03-28,385222,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
492,Hungary_2022-03-28,Hungary,2022-03-28,359197,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
493,Romania_2022-03-28,Romania,2022-03-28,283304,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
494,Slovakia_2022-03-28,Slovakia,2022-03-28,278238,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
495,Belarus_2022-03-28,Belarus,2022-03-28,9875,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
496,Poland_2022-03-27,Poland,2022-03-27,2293833,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
497,Republic of Moldova_2022-03-27,Republic of Moldova,2022-03-27,383627,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
498,Hungary_2022-03-27,Hungary,2022-03-27,354041,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
499,Romania_2022-03-27,Romania,2022-03-27,278955,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
500,Slovakia_2022-03-27,Slovakia,2022-03-27,275439,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
501,Belarus_2022-03-27,Belarus,2022-03-27,9075,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
502,Poland_2022-03-26,Poland,2022-03-26,2267103,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
503,Republic of Moldova_2022-03-26,Republic of Moldova,2022-03-26,381395,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
504,Hungary_2022-03-26,Hungary,2022-03-26,349107,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
505,Romania_2022-03-26,Romania,2022-03-26,273837,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
506,Slovakia_2022-03-26,Slovakia,2022-03-26,272012,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
507,Poland_2022-03-25,Poland,2022-03-25,2236314,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
508,Republic of Moldova_2022-03-25,Republic of Moldova,2022-03-25,379204,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
509,Hungary_2022-03-25,Hungary,2022-03-25,342738,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
510,Romania_2022-03-25,Romania,2022-03-25,269046,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
511,Slovakia_2022-03-25,Slovakia,2022-03-25,267702,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
512,Poland_2022-03-24,Poland,2022-03-24,2206119,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
513,Republic of Moldova_2022-03-24,Republic of Moldova,2022-03-24,376748,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
514,Hungary_2022-03-24,Hungary,2022-03-24,336701,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
515,Romania_2022-03-24,Romania,2022-03-24,264684,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
516,Slovakia_2022-03-24,Slovakia,2022-03-24,263959,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
517,Belarus_2022-03-24,Belarus,2022-03-24,6341,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
518,Poland_2022-03-23,Poland,2022-03-23,2173944,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
519,Republic of Moldova_2022-03-23,Republic of Moldova,2022-03-23,374059,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
520,Hungary_2022-03-23,Hungary,2022-03-23,330877,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
521,Slovakia_2022-03-23,Slovakia,2022-03-23,260244,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
522,Romania_2022-03-23,Romania,2022-03-23,259005,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
523,Belarus_2022-03-23,Belarus,2022-03-23,5569,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
524,Poland_2022-03-22,Poland,2022-03-22,2144244,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
525,Republic of Moldova_2022-03-22,Republic of Moldova,2022-03-22,371104,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
526,Hungary_2022-03-22,Hungary,2022-03-22,324397,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
527,Russian Federation_2022-03-22,Russian Federation,2022-03-22,271254,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
528,Slovakia_2022-03-22,Slovakia,2022-03-22,256838,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
529,Romania_2022-03-22,Romania,2022-03-22,253771,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
530,Belarus_2022-03-22,Belarus,2022-03-22,4938,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
531,Poland_2022-03-21,Poland,2022-03-21,2113554,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
532,Republic of Moldova_2022-03-21,Republic of Moldova,2022-03-21,367913,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
533,Hungary_2022-03-21,Hungary,2022-03-21,317863,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
534,Slovakia_2022-03-21,Slovakia,2022-03-21,253592,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
535,Russian Federation_2022-03-21,Russian Federation,2022-03-21,252376,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
536,Romania_2022-03-21,Romania,2022-03-21,247639,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
537,Belarus_2022-03-21,Belarus,2022-03-21,4308,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
538,Poland_2022-03-20,Poland,2022-03-20,2083854,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
539,Republic of Moldova_2022-03-20,Republic of Moldova,2022-03-20,365197,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
540,Hungary_2022-03-20,Hungary,2022-03-20,312120,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
541,Slovakia_2022-03-20,Slovakia,2022-03-20,250036,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
542,Romania_2022-03-20,Romania,2022-03-20,242908,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
543,Russian Federation_2022-03-20,Russian Federation,2022-03-20,231764,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
544,Belarus_2022-03-20,Belarus,2022-03-20,3765,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
545,Poland_2022-03-19,Poland,2022-03-19,2050392,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
546,Republic of Moldova_2022-03-19,Republic of Moldova,2022-03-19,362514,28.4646,47.1976,49.019638429728,31.685303125,45.044273452589,25.068115625,0
547,Hungary_2022-03-19,Hungary,2022-03-19,305518,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
548,Slovakia_2022-03-19,Slovakia,2022-03-19,245569,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
549,Romania_2022-03-19,Romania,2022-03-19,237940,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
550,Republic of Moldova_2022-03-18,Republic of Moldova,2022-03-18,359056,28.4646,47.1976,54.1976,35.464600000000004,40.1976,21.4646,0
551,Hungary_2022-03-18,Hungary,2022-03-18,299273,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
552,Slovakia_2022-03-18,Slovakia,2022-03-18,240009,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
553,Romania_2022-03-18,Romania,2022-03-18,232550,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
554,Belarus_2022-03-17,Belarus,2022-03-17,2548,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
555,Poland_2022-03-18,Poland,2022-03-18,2010693,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
556,Republic of Moldova_2022-03-17,Republic of Moldova,2022-03-17,355426,28.4646,47.1976,54.1976,35.464600000000004,40.1976,21.4646,0
557,Hungary_2022-03-17,Hungary,2022-03-17,291230,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
558,Slovakia_2022-03-17,Slovakia,2022-03-17,234738,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
559,Romania_2022-03-17,Romania,2022-03-17,227129,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
560,Russian Federation_2022-03-17,Russian Federation,2022-03-17,184563,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
561,Poland_2022-03-16,Poland,2022-03-16,1916445,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
562,Republic of Moldova_2022-03-16,Republic of Moldova,2022-03-16,350886,28.4646,47.1976,54.1976,35.464600000000004,40.1976,21.4646,0
563,Hungary_2022-03-16,Hungary,2022-03-16,282611,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
564,Slovakia_2022-03-16,Slovakia,2022-03-16,228844,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
565,Romania_2022-03-16,Romania,2022-03-16,220126,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
566,Russian Federation_2022-03-16,Russian Federation,2022-03-16,168858,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
567,Belarus_2022-03-16,Belarus,2022-03-16,2127,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
568,Republic of Moldova_2022-03-15,Republic of Moldova,2022-03-15,344454,28.4646,47.1976,54.1976,35.464600000000004,40.1976,21.4646,0
569,Slovakia_2022-03-15,Slovakia,2022-03-15,220977,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
570,Russian Federation_2022-03-15,Russian Federation,2022-03-15,155841,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
571,Belarus_2022-03-15,Belarus,2022-03-15,1816,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
572,Hungary_2022-03-15,Hungary,2022-03-15,272943,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
573,Romania_2022-03-15,Romania,2022-03-15,210019,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
574,Poland_2022-03-15,Poland,2022-03-15,1857045,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
575,Republic of Moldova_2022-03-14,Republic of Moldova,2022-03-14,337215,28.4646,47.1976,54.1976,35.464600000000004,40.1976,21.4646,0
576,Hungary_2022-03-14,Hungary,2022-03-14,263888,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
577,Slovakia_2022-03-14,Slovakia,2022-03-14,213000,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
578,Romania_2022-03-14,Romania,2022-03-14,202592,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
579,Russian Federation_2022-03-14,Russian Federation,2022-03-14,142994,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
580,Belarus_2022-03-14,Belarus,2022-03-14,1475,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
581,Romania_2022-03-13,Romania,2022-03-13,181596,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
582,Poland_2022-03-13,Poland,2022-03-13,1720227,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
583,Hungary_2022-03-13,Hungary,2022-03-13,255291,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
584,Slovakia_2022-03-13,Slovakia,2022-03-13,204862,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
585,Russian Federation_2022-03-13,Russian Federation,2022-03-13,131365,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
586,Republic of Moldova_2022-03-13,Republic of Moldova,2022-03-13,330217,28.4646,47.1976,54.1976,35.464600000000004,40.1976,21.4646,0
587,Belarus_2022-03-13,Belarus,2022-03-13,1226,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
588,Poland_2022-03-12,Poland,2022-03-12,1655503,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
589,Hungary_2022-03-12,Hungary,2022-03-12,246206,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
590,Slovakia_2022-03-12,Slovakia,2022-03-12,195980,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
591,Other European countries_2022-03-11,Other European countries,2022-03-11,304156,12.999541505426,49.284734814307,51.315889718278,19.82825110364,47.368175432564,14.696222532212,0
592,Hungary_2022-03-11,Hungary,2022-03-11,235576,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
593,Slovakia_2022-03-11,Slovakia,2022-03-11,185673,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
594,Belarus_2022-03-11,Belarus,2022-03-11,938,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
595,Poland_2022-03-11,Poland,2022-03-11,1575703,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
596,Other European countries_2022-03-10,Other European countries,2022-03-10,282497,12.999541505426,49.284734814307,51.315889718278,19.82825110364,47.368175432564,14.696222532212,0
597,Hungary_2022-03-10,Hungary,2022-03-10,225046,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
598,Slovakia_2022-03-10,Slovakia,2022-03-10,176092,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
599,Republic of Moldova_2022-03-10,Republic of Moldova,2022-03-10,104929,28.4646,47.1976,54.1976,35.464600000000004,40.1976,21.4646,0
600,Russian Federation_2022-03-10,Russian Federation,2022-03-10,105897,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
601,Belarus_2022-03-10,Belarus,2022-03-10,858,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
